modelo;id_work_center;tiempo;piezas
MOB-32;2;0.4926;18
MOB-32;3;0.4926;10
MOB-32;1;0.0211;3
MOB-32;4;0.4356;3
MOB-32;5;0.4356;3
MOB-32;6;0.1505;13
MOB-32;10;0.293;1
MOB-32;14;0.1642;2
F5449;11;0.0821;4
F5449;2;0.0514;1
F5449;3;0.0405;1
F5449;6;0.0389;3
F5449;10;0.0416;1
F5449;14;0.0216;2
F5426;11;0.0129;12
F5426;2;0.0229;7
F5426;3;0.03585;1
F5426;6;0.0874;1
F5426;10;0.02895;1
F5426;14;0.02565;2
F5427;11;0.279725;6
F5427;3;0.089375;1
F5427;6;0.13995;1
F5427;8;0.022675;1
544A;1;0.0806;1
544A;4;0.0152;1
544A;5;0.0856;1
544A;10;0.0504;1
544A;14;0.0202;2
120B;3;0.041;1
120B;6;0.025;1
120B;10;0.01;1
F5402;11;0.0726;2
F5402;2;0.2178;13
F5402;3;0.17425;7
F5402;1;0.1452;2
F5402;4;0.3036;2
F5402;5;0.1056;2
F5402;6;0.066;9
F5402;10;0.2356;1
F5402;14;0.066;2
F5403;11;0.1584;1
F5403;2;0.190066667;8
F5403;3;0.179533333;4
F5403;1;0.055;1
F5403;4;0.1584;1
F5403;5;0.1584;1
F5403;6;0.0528;5
F5403;10;0.1056;1
F5403;14;0.048;2
F5405;11;0.0726;2
F5405;2;0.2178;13
F5405;3;0.17425;7
F5405;1;0.1452;2
F5405;4;0.33395;2
F5405;5;0.11615;2
F5405;6;0.0726;9
F5405;10;0.24685;1
F5405;14;0.0726;2
F5420;11;0.1125;1
F5420;2;0.1289;5
F5420;3;0.1366;3
F5420;1;0.0702;1
F5420;4;0.0265;1
F5420;5;0.1097;1
F5420;6;0.0238;4
F5420;10;0.1234;1
F5420;14;0.053;2
F5409;11;0.0728;3
F5409;1;0.116;4
F5409;4;0.275;4
F5409;5;0.2851;4
F5409;6;0.0335;9
F5409;10;0.1013;1
F5409;14;0.067;2
F5342;11;0.044;18
F5342;2;0.0202;4
F5342;3;0.1265;7
F5342;1;0.1523;10
F5342;4;0.5457;10
F5342;6;0.0104;7
F5342;14;0.0482;2
F5342;8;0.0158;1
F5342;9;0.6114;1
F5404;11;0.1584;1
F5404;2;0.1901;4
F5404;3;0.1795;2
F5404;1;0.055;1
F5404;4;0.1584;1
F5404;5;0.1584;1
F5404;6;0.0528;3
F5404;10;0.1056;1
F5404;14;0.0528;2
1038;1;0.018;1
1038;7;0.036;1
1038;14;0.012;2
F5444;11;0.0182;8
F5444;2;0.038;6
F5444;3;0.06;2
F5444;1;0.036;1
F5444;4;0.0258;1
F5444;5;0.036;1
F5444;6;0.0364;10
F5444;14;0.0216;2
F5444;9;0.216;1
F5482;1;0.2484;7
F5482;4;0.1656;7
F5482;6;0.00415;16
F5482;14;0.0414;2
F5482;9;0.16705;1
IL-14060;11;0.0312;1
IL-14060;2;0.0742;8
IL-14060;1;0.0595;2
IL-14060;7;0.025;2
IL-14060;6;0.0057;1
IL-14060;14;0;2
F5474;11;0.124433333;3
F5474;2;0.287133333;10
F5474;3;0.114866667;7
F5474;1;0.02;2
F5474;4;0.045633333;2
F5474;5;0.069233333;2
F5474;6;0.047866667;10
F5474;10;0.2393;1
F5474;14;0.0287;2
F5406;11;0.03695;1
F5406;2;0.1109;5
F5406;3;0.0887;3
F5406;1;0.0739;1
F5406;4;0.17;1
F5406;5;0.05915;1
F5406;6;0.03695;4
F5406;10;0.12565;1
F5406;14;0.03695;2
682;10;0.084;1
682;14;0.036;2
523;1;0.247;1
523;4;0.158;1
523;5;0.2478;1
523;10;0.7634;1
523;14;0.0158;2
1206;11;0.0602;1
1206;2;0.07155;5
1206;3;0.06895;3
1206;1;0.015;1
1206;4;0.06155;1
1206;5;0.06085;1
1206;6;0.0178;4
1206;10;0.0394;1
1206;14;0.04;2
1218;11;0.0863;2
1218;2;0.0963;2
1218;1;0.0421;1
1218;4;0.073;1
1218;5;0.1151;1
1218;6;0.0285;4
1218;10;0.0729;1
1218;14;0.0384;2
LINBK5S;1;0.303;21
LINBK5S;4;0.325;21
LINBK5S;14;0.025;2
LINBK5S;9;0.2916;1
LINLF;11;0.0316;3
LINLF;3;0.0933;3
LINLF;1;0.2833;26
LINLF;4;0.25;26
LINLF;6;0.0116;3
LINLF;14;0.025;2
LINLF;8;0.25;1
LINCT96;1;0.174;1
LINCT96;4;0.1715;1
LINCT96;5;0.1408;1
LINCT96;10;0.1715;1
LINCTB;1;0.13015;17
LINCTB;4;0.10585;17
LINCTB;8;0.0896;1
LINLWC;1;0.2987;36
LINLWC;4;0.3775;36
LINLWC;6;0.0232;50
LINLWC;14;0.03;2
LINLWC;9;0.314;1
LINBKD3S;1;0.225;11
LINBKD3S;4;0.2531;11
LINBKD3S;14;0.025;2
LINBKD3S;9;0.2201;1
CUBREP90;1;0.0108;1
CUBREP90;4;0.0133;1
CUBREP90;5;0.0159;1
CUBREP90;6;0.0042;10
CUBREP90;10;0.0126;1
CUBREP90;14;0.0126;2
1200;11;0.087;1
1200;2;0.1036;8
1200;3;0.1056;4
1200;1;0.0543;2
1200;4;0.063;2
1200;5;0.0577;2
1200;6;0.0184;5
1200;10;0.0954;1
1200;14;0.0405;2
1261;11;0.0468;2
1261;2;0.1404;13
1261;3;0.1123;7
1261;1;0.0936;2
1261;4;0.2153;2
1261;5;0.0749;2
1261;6;0.0468;9
1261;10;0.1591;1
1261;14;0.0468;2
1322;2;0.2551;47
1322;3;0.2687;9
1322;1;0.1377;4
1322;4;0.1612;4
1322;5;0.1747;4
1322;6;0.0672;21
1322;10;0.1209;1
1322;14;0.0806;2
1300;2;0.19685;25
1300;3;0.20735;7
1300;1;0.10625;2
1300;4;0.1244;2
1300;5;0.1348;2
1300;6;0.05185;11
1300;10;0.0933;1
1300;14;0.0622;2
POST-140T;11;0.00815;2
POST-140T;2;0.0204;5
POST-140T;6;0.0057;1
POST-140L;11;0.007925;2
POST-140L;2;0.0198;5
POST-140L;6;0.00555;1
FD-5356A;1;0.0088;1
FD-5356A;4;0.0077;1
FD-5356A;14;0.0025;2
FD-5356A;9;0.0082;1
FD-5356ZOCLO;1;0.0088;4
FD-5356ZOCLO;4;0.0077;4
FD-5356ZOCLO;14;0.0025;2
FD-5356ZOCLO;9;0.0082;1
631A;1;0.0314;1
631A;4;0.0296;1
631A;5;0.0336;1
631A;10;0.0359;1
631A;14;0.0282;2
1213;11;0.1224;2
1213;2;0.0966;5
1213;3;0.1025;3
1213;1;0.0393;1
1213;4;0.0388;1
1213;5;0.0424;1
1213;6;0.037933333;5
1213;10;0.0816;1
1213;14;0.0408;2
N304CM;11;0.0088;3
N304CM;5;0.0044;1
N304CM;6;0.0026;3
N304CM;8;0.0264;1
INT900S;1;0.0265;1
INT900S;7;0.015;2
INT900S;6;0.043;4
1037;1;0.0252;1
1037;7;0.0504;1
1037;14;0.016;2
1204;11;0.06335;2
1204;2;0.073;5
1204;3;0.0486;3
1204;1;0.0354;1
1204;4;0.0259;1
1204;5;0.0206;1
1204;6;0.018;3
1204;10;0.0432;1
1204;14;0.04;2
F5462A;1;0.3132;9
F5462A;4;0.250557143;9
F5462A;14;0.062642857;2
F5462A;9;0.3132;1
55311;11;0.05;1
55311;2;0.15;1
55311;6;0.04;3
55311;14;0.012;2
55311;9;0.3;1
ZU310C;1;0.0355;1
ZU310C;4;0.0145;1
ZU310C;14;0.002;2
ZU310C;9;0.1;1
1160;11;0.0302;1
1160;2;0.0655;8
1160;3;0.0605;2
1160;1;0.0655;2
1160;4;0.0857;2
1160;5;0.0454;2
1160;6;0.0353;5
1160;10;0.1008;1
1160;14;0.0151;2
F5538;11;0.051;2
F5538;1;0.324;9
F5538;4;0.3672;9
F5538;6;0.0162;2
F5538;14;0.002;2
F5538;9;0.8642;1
228;11;0.051;2
228;1;0.3;8
228;4;0.34;8
228;6;0.0162;2
228;14;0.002;2
228;9;0.8;1
550C;11;0.036;1
550C;2;0;1
550C;3;0.045;1
550C;1;0.0575;1
550C;4;0.026;1
550C;6;0.005;2
550C;14;0.005;2
550C;9;0.132;1
FB-5475A;1;0.0005;1
FB-5475A;4;0.0576;1
FB-5475A;5;0.0576;1
FB-5475A;10;0.0384;1
FB-5475A;14;0.0192;2
FB-5476A;1;0.0117;1
FB-5476A;4;0.045;1
FB-5476A;5;0.0576;1
FB-5476A;10;0.03;1
FB-5476A;14;0.015;2
1210-2;2;0.04115;1
1210-2;3;0.03885;1
1210-2;6;0.0114;1
1210-2;10;0.0163;1
1210-2;14;0.0143;2
1210-3;2;0.02055;1
1210-3;3;0.0194;1
1210-3;6;0.0057;1
1210-3;10;0.00815;1
1210-3;14;0.00715;2
596;5;0.048;1
596;10;0.048;1
596;14;0.024;2
CUBTR120120;11;0.0072;1
CUBTR120120;5;0.12;1
CUBTR120120;6;0.0072;1
CUBTR120120;10;0.0816;1
CUBTR120120;14;0.024;2
CUBZIG120E;2;0.0146;1
CUBZIG120E;6;0.0058;1
CUBZIG120E;10;0.009433333;1
CUBZIG120E;14;0.005;2
CUBZIG120D;2;0.00365;1
CUBZIG120D;6;0.00145;1
CUBZIG120D;10;0.00235;1
CUBZIG120D;14;0.00125;2
CUBZIG120C;2;0.0073;1
CUBZIG120C;6;0.0029;1
CUBZIG120C;10;0.004725;1
CUBZIG120C;14;0.0025;2
138AA;1;0.0258;1
138AA;4;0.0365;1
138AA;5;0.0375;1
138AA;10;0.0354;1
138AA;14;0.0085;2
138AB;1;0.0158;1
138AB;4;0.0228;1
138AB;5;0.0394;1
138AB;10;0.0336;1
F5532;1;0.3211;10
F5532;4;0.3664;10
F5532;14;0.002;2
F5532;9;0.54;1
1034A;1;0.093;1
1034A;4;0.135;1
1034A;14;0.016;2
1034A;9;0.219;1
625A;1;0.0369;1
625A;4;0.0256;1
625A;5;0.0375;1
625A;10;0.0278;1
625A;14;0.01;2
22120010;11;0.0046;1
1322B;2;0.051033333;3
1322B;3;0.053766667;1
1322B;6;0.013433333;1
1322B;10;0.024166667;1
1322B;14;0.016133333;2
F5400;1;0.4075;11
F5400;4;0.4626;11
F5400;14;0.184;2
F5400;9;0.5565;1
POST-180I;11;0.0088;2
POST-180I;2;0.022;6
POST-180I;6;0.0062;1
916;1;0.089771429;8
916;7;0.120228571;1
916;6;0.0469;2
F5536;1;0.365933333;16
F5536;4;0.7479;16
F5536;14;0.0696;2
F5536;9;1.957966667;1
2005;1;0.179;8
2005;4;0.2493;8
2005;14;0.0348;2
2005;9;0.5747;1
538;1;0.1357;1
538;4;0.1147;1
538;5;0.407833333;1
538;10;0.7992;1
538;14;0.014566667;2
1010A;1;0.016;1
1010A;4;0.072;1
1010A;5;0.072;1
1010A;10;0.044;1
1010A;14;0.018;2
F1873;2;0.075;10
F1873;3;0.14;4
F1873;1;0.105;1
F1873;4;0.15;1
F1873;5;0.075;1
F1873;6;0.065;4
F1873;10;0.15;1
F1873;14;0.016;2
F5598;11;0.0648;2
F5598;2;0.0834;7
F5598;3;0.09695;1
F5598;6;0.02425;1
F5598;10;0.0562;1
F5598;14;0.0283;2
AC-180150;11;0.0345;4
AC-180150;2;0.0787;27
AC-180150;1;0.1008;8
AC-180150;7;0.025;2
AC-180150;6;0.0116;2
IC-180150;11;0.0345;4
IC-180150;2;0.0787;27
IC-180150;1;0.1008;1
IC-180150;7;0.025;2
IC-180150;6;0.0116;2
LATERALES RECEP;2;0.04;1
LATERALES RECEP;1;0.06;1
LATERALES RECEP;4;0.081;1
LATERALES RECEP;6;0.03;2
LATERALES RECEP;14;0.002;2
LATERALES RECEP;9;0.095;1
2340;11;0.18;51
2340;2;0.1;2
2340;3;0.1;8
2340;1;0.1;2
2340;4;0.0325;2
2340;5;0.08;2
2340;7;0.24;1
2340;6;0.022;8
2340;10;0.1;1
2340;14;0.0465;2
2341;11;0.23;51
2341;2;0.0671;2
2341;3;0.12;8
2341;1;0.2;2
2341;4;0.0666;2
2341;5;0.18;2
2341;7;0.24;1
2341;6;0.022;8
2341;10;0.11;1
2341;14;0.0465;2
2342;11;0.02;10
2342;2;0.0103;1
2342;3;0.0104;1
2342;1;0.02;1
2342;4;0.01;1
2342;5;0.01;1
2342;6;0.022;1
2342;10;0.0105;1
2342;14;0.0186;2
2344;11;0.08;10
2344;2;0.03;1
2344;3;0.01;1
2344;1;0.03;1
2344;4;0.01;1
2344;5;0.01;1
2344;6;0.022;1
2344;10;0.015;1
2344;14;0.0186;2
2346;11;0.0187;25
2346;2;0.0103;1
2346;3;0.035;4
2346;1;0.025;1
2346;4;0.0066;1
2346;5;0.04;1
2346;6;0.022;4
2346;10;0.02;1
2346;14;0.0465;2
2347;11;0.045;32
2347;2;0.0206;2
2347;3;0.036;5
2347;1;0.025;1
2347;4;0.01;1
2347;5;0.045;1
2347;6;0.022;5
2347;10;0.027;1
2347;14;0.0465;2
2330;11;0.48;54
2330;2;0.2066;10
2330;3;0.23;8
2330;1;0.4;8
2330;4;0.1466;8
2330;5;0.2041;8
2330;6;0.022;12
2330;10;0.22;1
2330;14;0.093;2
2331;11;0.2;18
2331;2;0.0774;7
2331;3;0.09;5
2331;1;0.15;3
2331;4;0.0533;3
2331;5;0.085;3
2331;6;0.022;7
2331;10;0.09;1
2331;14;0.0465;2
2332;11;0.5;36
2332;2;0.2066;8
2332;3;0.2;8
2332;1;0.4;5
2332;4;0.1;5
2332;5;0.2041;5
2332;6;0.022;12
2332;10;0.21;1
2332;14;0.093;2
2333;11;0.5;54
2333;2;0.12;10
2333;3;0.25;8
2333;1;0.3;8
2333;4;0.085;8
2333;5;0.2041;8
2333;6;0.022;12
2333;10;0.19;1
2333;14;0.093;2
2334;11;0.15;18
2334;2;0.07;7
2334;3;0.1;4
2334;1;0.13;3
2334;4;0.045;3
2334;5;0.085;3
2334;6;0.022;7
2334;10;0.081;1
2334;14;0.0465;2
2335;11;0.4;36
2335;2;0.18;8
2335;3;0.2;8
2335;1;0.27;5
2335;4;0.08;5
2335;5;0.2041;5
2335;6;0.022;12
2335;10;0.18;1
2335;14;0.093;2
120SA;1;0.025;1
120SA;4;0.015;1
120SA;5;0.09;1
120SA;10;0.037;1
120SA;14;0.016;2
719C;1;0.0315;1
719C;4;0.0097;1
719C;5;0.13;1
719C;10;0.06;1
719C;14;0.002;1
MOB06.1-BA;1;0.022;1
MOB06.1-BA;4;0.0248;1
MOB06.1-BA;5;0.0248;1
MOB06.1-BA;10;0.0232;1
MOB06.1-BA;14;0.0116;2
1320;11;0.1792;4
1320;2;0.2126;24
1320;3;0.224;7
1320;1;0.1147;2
1320;4;0.1344;2
1320;5;0.1456;2
1320;6;0.056;7
1320;10;0.1008;1
1320;14;0.0672;2
1212B;2;0.0276;5
1212B;3;0.0391;1
1212B;6;0.00765;1
1212B;10;0.023;1
1212B;14;0.0115;2
1212C;2;0.0138;2
1212C;3;0.01955;1
1212C;6;0.00385;1
1212C;10;0.0115;1
1212C;14;0.00575;2
1212D;2;0.0138;3
1212D;3;0.01955;1
1212D;6;0.00385;1
1212D;10;0.0115;1
1212D;14;0.00575;2
1215B;2;0.0276;7
1215B;3;0.0391;1
1215B;6;0.0077;1
1215B;10;0.023;1
1215B;14;0.0115;2
CUBSETT-L120;11;0.002;1
CUBSETT-L120;2;0.0202;2
CUBSETT-L120;1;0.0185;1
CUBSETT-L120;4;0.0392;1
CUBSETT-L120;5;0.0637;1
CUBSETT-L120;6;0.00855;3
CUBSETT-L120;10;0.0597;1
CUBSETT-L120;14;0.035;2
593;5;0.0288;1
593;7;0.0254;2
593;10;0.0288;1
593;14;0.0144;2
794A;1;0.0525;1
794A;4;0.0329;1
794A;5;0.0321;1
794A;10;0.0375;1
794A;14;0.0158;2
552A;1;0.033;1
552A;4;0.018;1
552A;14;0.0158;2
552A;9;0.04;1
531;11;0.0379;3
531;1;0.0548;1
531;4;0.0458;1
531;5;0.1138;1
531;10;0.1138;1
531;14;0.019;2
1311;11;0.1806;2
1311;2;0.1494;14
1311;3;0.2257;6
1311;1;0.0354;1
1311;4;0.0388;1
1311;5;0.0308;1
1311;6;0.0564;6
1311;10;0.1016;1
1311;14;0.0792;2
1020G;1;0.0347;2
1020G;4;0.0173;2
1020G;14;0.0195;2
1020G;9;0.052;1
1104;11;0.7526;8
1104;2;0.8866;50
1104;3;0.8962;25
1104;1;0.0126;5
1104;4;0.588;5
1104;5;0.5995;5
1104;6;0.2328;33
1104;10;0.421;1
1104;14;0.2794;2
ZUT293-1-D;11;0.0589;1
ZUT293-1-D;2;0.04;1
ZUT293-1-D;1;0.06;1
ZUT293-1-D;4;0.081;1
ZUT293-1-D;6;0.03;2
ZUT293-1-D;14;0.002;2
ZUT293-1-D;9;0.095;1
E719;2;0.0365;3
E719;3;0.035;1
STRCONT72;11;0.02765;2
STRCONT72;2;0.0346;3
STRCONT72;3;0.13824;2
STRCONT72;4;0.1175;1
STRCONT72;5;0.1175;1
STRCONT72;6;0.1383;4
STRCONT72;10;0.0761;1
STRCONT72;14;0.0414;2
1207;11;0.038;1
1207;2;0.0607;4
1207;3;0.07;4
1207;1;0.0393;1
1207;4;0.0388;1
1207;5;0.0206;1
1207;6;0.0108;5
1207;10;0.0259;1
1207;14;0.024;2
1212-1;11;0.1224;5
1212-1;2;0.095625;6
1212-1;3;0.1032;4
1212-1;1;0.04475;1
1212-1;4;0.07765;1
1212-1;5;0.1224;1
1212-1;6;0.03415;5
1212-1;10;0.0816;1
1212-1;14;0.0408;2
594;5;0.0384;1
594;10;0.0384;1
594;14;0.0192;2
POST-140Y;11;0.00815;2
POST-140Y;2;0.0204;5
POST-140Y;6;0.0057;1
POST-140V;11;0.00795;2
POST-140V;2;0.0198;5
POST-140V;6;0.00555;1
F5656;2;0.0276;2
F5656;3;0.0391;1
F5656;6;0.0077;1
F5656;10;0.023;1
F5656;14;0.0115;2
KLASS03H;1;0.0125;1
KLASS03H;4;0.019;1
KLASS03H;14;0.011;2
KLASS03H;9;0.028;1
805E;11;0.1;2
805E;2;0.24;10
805E;3;0.23;7
805E;6;0.13;8
805E;10;0.2;1
805E;14;0.1;2
F5527;1;0.0204;1
F5527;4;0.0244;1
F5527;5;0.0327;1
F5527;10;0.0307;1
F5527;14;0.0225;2
F5652;5;0.0975;1
F5652;10;0.096;1
F5652;14;0.0156;2
118D;1;0.056;1
118D;5;0.086;1
118D;10;0.035;1
118D;14;0.025;2
D783AA;1;0.123;1
D783AA;4;0.012;1
D783AA;5;0.0432;1
D783AA;10;0.0187;1
D783AA;14;0.0055;2
133BS;1;0.016;1
133BS;4;0.0124;1
133BS;14;0.0073;2
133BS;8;0.0156;1
115CA2;1;0.07;1
115CA2;4;0.07;1
115CA2;9;0.025;1
116M;1;0.0199;1
116M;4;0.025;1
116M;14;0.008;2
116M;9;0.023;1
MOB-08T;2;0.0056;2
MOB-08T;3;0.0056;1
MOB-08T;6;0.006157143;1
MOB-08T;10;0.018671429;1
MOB-08T;14;0.0098;2
F5674;1;0.47735;16
F5674;4;0.33675;16
F5674;14;0.12185;2
F5674;9;0.5251;1
CUBTRI120;11;0.0019;2
CUBTRI120;2;0.0185;5
CUBTRI120;3;0.0073;2
CUBTRI120;1;0.0392;1
CUBTRI120;4;0.039;1
CUBTRI120;5;0.0637;1
CUBTRI120;6;0.009;4
CUBTRI120;10;0.059669697;1
F5608;11;0.069;4
F5608;2;0.1574;19
F5608;3;0.1037;1
F5608;1;0.2016;6
F5608;6;0.0232;4
258;7;0.0158;2
22401021;2;0.00752;1
1014B;2;0.1038375;5
1014B;3;0.097925;1
1014B;6;0.0288;1
1014B;10;0.0576;1
1014B;14;0.0288;2
168D;1;0.02;1
168D;4;0.0014;1
168D;14;0.005;2
168D;9;0.0109;1
543A;1;0.1424;1
543A;4;0.1152;1
543A;5;0.0832;1
543A;10;0.1824;1
543A;14;0.08;2
F5657;11;0.022;12
F5657;3;0.0025;3
F5657;1;0.0638375;7
F5657;4;0.06679375;7
F5657;7;0.0158;1
F5657;6;0.01511875;3
F5657;8;0.297;1
F5671;1;0.2701;10
F5671;4;0.3794;10
F5671;14;0.0877;2
F5671;9;0.2292;1
2201B;1;0.0173;1
2201B;4;0.0086;1
2201B;5;0.0144;1
2201B;10;0.0115;1
2201B;14;0.0035;2
2203BP;1;0.00945;1
2203BP;4;0.0063;1
2203BP;14;0.0095;2
2203BP;8;0.0062;1
111A;5;0.101;1
111A;10;0.109;1
F5462AP;1;0.0564;1
F5462AP;4;0.0451;1
F5462AP;14;0.0188;2
F5462AP;9;0.1015;1
556D;2;0.0432;5
556D;3;0.0432;1
556D;1;0.0432;1
556D;4;0.0374;1
556D;6;0.0144;1
556D;14;0.0144;2
556D;9;0.0432;1
735A;2;0.036;3
735A;3;0.036;1
735A;6;0.01;1
735A;14;0.016;2
735A;9;0.05;1
1002A;1;0.042;1
1002A;4;0.0384;1
1002A;5;0.0814;1
1002A;10;0.0478;1
1002A;14;0.0174;2
141SA;1;0.0345;1
141SA;4;0.0258;1
141SA;5;0.0335;1
141SA;10;0.0453;1
141SA;14;0.065;2
CUBSETT-DSK150;11;0.002;5
CUBSETT-DSK150;2;0.0354;7
CUBSETT-DSK150;3;0.0126;2
CUBSETT-DSK150;1;0.011;1
CUBSETT-DSK150;4;0.029;1
CUBSETT-DSK150;5;0.0434;1
CUBSETT-DSK150;6;0.0161;3
CUBSETT-DSK150;10;0.0575;1
CUBSETT-DSK150;14;0.03;2
SETT30;11;0.005;2
SETT30;3;0.0023;2
SETT30;1;0.02;2
SETT30;4;0.01;2
SETT30;5;0.0239;2
SETT30;6;0.009;2
SETT30;10;0.021;1
SETT30;14;0.0104;2
IC-16060;11;0.034;2
IC-16060;2;0.0673;20
IC-16060;1;0.0653;4
IC-16060;7;0.0272;4
IC-16060;6;0.01;1
IC-16090;11;0.0374;2
IC-16090;2;0.074;20
IC-16090;1;0.0719;4
IC-16090;7;0.03;4
IC-16090;6;0.0111;1
IL-14075;11;0.03275;1
IL-14075;2;0.0779;21
IL-14075;1;0.0625;2
IL-14075;7;0.02625;2
IL-14075;6;0.006;1
IL-14075;14;0.01145;2
1023A;1;0.035;1
1023A;4;0.071;1
1023A;14;0.008;2
1023A;9;0.07;1
515;14;0.04;2
259;11;0.005251429;1
259;6;0.0036;1
259;10;0.0055;1
259;14;0.005931429;1
F5706;11;0.172;2
F5706;2;0.1457;4
F5706;1;0.1589;7
F5706;4;0.2232;7
F5706;6;0.0092;6
F5706;14;0.0516;2
F5706;9;0.1348;1
F5735;11;0.014;1
F5735;3;0.01;1
F5735;6;0.017;1
F5735;10;0.012;1
F5735;14;0.002;2
F5736;11;0.0232;2
F5736;3;0.0166;1
F5736;6;0.0282;1
F5736;10;0.0199;1
F5736;14;0.0033;2
1001I;11;0.0276;1
1001I;6;0.0006;1
1001I;10;0.002;1
1001I;14;0.01;2
106AA;1;0.025;1
106AA;4;0.03;1
106AA;14;0.016;2
106AA;8;0.05;1
509AA;1;0.0072;1
509AA;4;0.0216;1
509AA;5;0.0144;1
509AA;10;0.0144;1
509AA;14;0.0072;2
1114;2;0.1008;2
1114;3;0.0672;2
1114;1;0.0589;7
1114;4;0.168;7
1114;6;0.0336;2
1114;14;0.0672;2
1114;9;0.0672;1
16090E;11;0.052;4
16090E;2;0.0114;3
16090E;6;0.062;6
643FI;11;0.0302;3
643FI;1;0.0171;1
643FI;4;0.0145;1
643FI;6;0.0076;1
643FI;8;0.0176;1
634;10;0.084;1
634;14;0.036;1
F5739;11;0.054;1
F5739;3;0.0108;1
F5739;1;0.3456;5
F5739;4;0.1368;5
F5739;5;0.1548;5
F5739;6;0.0108;1
F5739;10;0.1108;1
F5739;14;0.0324;2
1030KI;11;0.0149;1
1030KI;1;0.0017;1
1030KI;6;0.0017;1
1030KI;14;0.0065;2
1030KI;8;0.0093;1
544E;11;0.1008;1
544E;3;0.2016;1
544E;6;0.0672;1
544E;10;0.1008;1
544E;14;0.0202;2
1061EST;11;0.072;4
1061EST;2;0.216;13
1061EST;3;0.1728;7
1061EST;6;0.072;11
1061EST;10;0.2448;1
1061EST;14;0.072;2
F5709;1;0.174;10
F5709;4;0.267;10
F5709;14;0.075;2
F5709;9;0.4941;1
F5781;2;0.04815;3
F5781;3;0.04815;1
F5781;6;0.04815;1
F5781;14;0.04815;2
F5781;9;0.04815;1
2310;11;0.3;31
2310;2;0.0207;8
2310;3;0.05;4
2310;1;0.22;4
2310;4;0.08;4
2310;5;0.0272;4
2310;6;0.022;8
2310;10;0.04;1
2310;14;0.0465;2
2369;11;0.0074;4
2369;1;0.0193;1
2369;4;0.0053;1
2369;5;0.0136;1
2369;6;0.022;4
2369;10;0.1053;1
2369;14;0.02;2
F5719;1;0.144;7
F5719;4;0.264;7
F5719;14;0.002;2
F5719;9;0.68;1
F5774;1;0.1369;9
F5774;4;0.1725;9
F5774;14;0.0413;2
F5774;9;0.231;1
F5775;1;0.504;12
F5775;4;0.4435;12
F5775;14;0.1008;2
F5775;9;0.4224;1
F5776;1;0.1369;9
F5776;4;0.1725;9
F5776;14;0.0413;2
F5776;9;0.231;1
F5725;11;0.599;10
F5725;2;0.8294;14
F5725;3;0.7373;17
F5725;1;0.768;11
F5725;4;0.6144;11
F5725;5;0.768;11
F5725;6;0.48;17
F5725;10;0.6912;1
F5725;14;0.288;2
POST-160L;11;0.0087;2
POST-160L;2;0.0218;5
POST-160L;6;0.0061;1
MOB-03B;1;0.0638;10
MOB-03B;4;0.0559;10
MOB-03B;6;0.02;12
MOB-03B;14;0.02;2
MOB-03B;9;0.0599;1
F5777;2;0.1296;6
F5777;3;0.0864;4
F5777;6;0.0216;6
F5777;10;0.0432;1
F5777;14;0.0216;2
592;11;0.012;2
592;1;0.03;1
592;4;0.0267;1
592;5;0.036;1
592;10;0.036;1
592;14;0.006;2
MOB-04.1CG;1;0.0508;1
MOB-04.1CG;4;0.0404;1
MOB-04.1CG;14;0.0133;2
MOB-04.1CG;9;0.0437;1
1301;2;0.3289;36
1301;3;0.205;10
1301;1;0.085;3
1301;4;0.1165;3
1301;5;0.0925;3
1301;6;0.057;16
1301;10;0.1026;1
1301;14;0.0684;2
F3505;11;0.0468;1
F3505;2;0.108;6
F3505;3;0.0432;4
F3505;1;0.0173;1
F3505;4;0.0222;1
F3505;5;0.0305;1
F3505;6;0.018;5
F3505;10;0.0596;1
F3505;14;0.0108;2
1304;2;0.2756;65
1304;3;0.2903;19
1304;1;0.1487;6
1304;4;0.1742;6
1304;5;0.1887;6
1304;6;0.0726;31
1304;10;0.1306;1
1304;14;0.0871;2
CANALETA BENCH;11;0.0096;2
CANALETA BENCH;3;0.0096;1
CANALETA BENCH;6;0.0096;1
CANALETA BENCH;10;0.0096;1
CANALETA BENCH;14;0.0096;2
2106;1;0.3;7
2106;4;0.144;7
2106;5;0.17;7
2106;14;0.12;2
2106;9;0.154;1
900A;1;0.0156;1
900A;4;0.0256;1
900A;5;0.073;1
900A;14;0.02;2
900A;9;0.05;1
F5834;11;0.02992;11
F5834;2;0.11968;3
F5834;1;0.0435;2
F5834;7;0.0272;2
F5834;6;0.0239;6
F5834;14;0.045;2
AC/IC-140180;11;0.0397;4
AC/IC-140180;2;0.0787;20
AC/IC-140180;1;0.0764;8
AC/IC-140180;7;0.0318;2
AC/IC-140180;6;0.0117;2
AC/IC-140180;14;0.045;2
AC/IC-120120;11;0.034;4
AC/IC-120120;2;0.0673;18
AC/IC-120120;1;0.0653;2
AC/IC-120120;7;0.0272;2
AC/IC-120120;6;0.01;1
AC/IC-120120;14;0.045;2
F5464;1;0.414;14
F5464;4;0.3504;14
F5464;5;0.2832;14
F5464;6;0.0288;12
F5464;14;0.0828;2
F5464;9;0.366;1
F5852;11;0.0363;11
F5852;2;0.145;3
F5852;1;0.058;2
F5852;7;0.0363;2
F5852;6;0.029;6
